seg_id,time_to_failure
seg_00030f,3.4135590493679047
seg_0012b5,5.24775493144989
seg_00184e,5.780842751264572
seg_003339,9.410964727401733
seg_0042cc,6.5775474309921265
seg_004314,1.6829844042658806
seg_004cd2,8.992896735668182
seg_004ee5,4.616206079721451
seg_004f1f,5.064413875341415
seg_00648a,2.594838172197342
seg_006e4a,2.816697269678116
seg_007a37,4.399146229028702
seg_00a37e,3.148687407374382
seg_00be11,2.8256412893533707
seg_00c35b,7.888445794582367
seg_00cc91,3.9154469668865204
seg_00e5f7,5.7793053686618805
seg_00f3b9,3.000621348619461
seg_010eab,7.112943887710571
seg_0125d9,4.788291811943054
seg_0144cb,4.584046900272369
seg_0165c6,9.478703320026398
seg_016913,3.563008576631546
seg_016cdb,5.544883340597153
seg_017314,6.648041516542435
seg_01a8dc,4.130952090024948
seg_01c775,8.163536846637726
seg_01ecb0,3.6834567487239838
seg_02042f,2.435758262872696
seg_025e78,4.720985949039459
seg_032822,4.265268474817276
seg_0339ca,6.0336876809597015
seg_037461,4.225532114505768
seg_038879,7.326949954032898
seg_03d386,2.2083349376916885
seg_03d63e,4.280347555875778
seg_03d680,9.620931208133698
seg_03f380,2.9852708727121353
seg_0445d7,6.302163511514664
seg_046c28,2.41323384642601
seg_0488a1,5.5334193110466
seg_049957,9.401827692985535
seg_04a696,8.185465574264526
seg_04ae38,4.3381108045578
seg_04b87a,9.04919719696045
seg_04cceb,8.384064674377441
seg_04ee93,7.657525539398193
seg_04fd93,6.150685697793961
seg_0536c9,3.779138743877411
seg_055127,6.415391743183136
seg_05a1b0,4.378286719322205
seg_05a4ad,6.092428267002106
seg_05b66a,8.935828864574432
seg_05bef4,2.7452659010887146
seg_05e0d7,5.2962846755981445
seg_05f126,9.239115595817566
seg_05f9d6,7.088760137557983
seg_060ce4,2.4561077803373337
seg_061a33,9.216120481491089
seg_0620e6,6.877313554286957
seg_063865,7.217686057090759
seg_065588,4.117879718542099
seg_06893f,2.4022063612937927
seg_06b8c9,4.5413824915885925
seg_06bbc5,3.7846891582012177
seg_06d4a2,3.3119144588708878
seg_06d7ba,2.597064793109894
seg_070bb0,2.585370272397995
seg_071067,2.7207068353891373
seg_073696,9.79457414150238
seg_075340,4.981568306684494
seg_075f77,3.1919715851545334
seg_0775a7,3.1493894159793854
seg_077b7e,4.63035723567009
seg_079e34,4.122858792543411
seg_07c815,3.609548032283783
seg_07cd72,4.7640460431575775
seg_07f37c,4.05401274561882
seg_07f8df,4.762682676315308
seg_07fc6d,8.323911547660828
seg_086a61,9.410349011421204
seg_0870ab,5.198623061180115
seg_0879a8,8.461657643318176
seg_08b136,7.806664824485779
seg_08f441,4.066351145505905
seg_08fd5b,4.794540137052536
seg_091c9d,10.12100100517273
seg_093a0a,7.842211961746216
seg_0968f1,8.617316782474518
seg_0981f3,2.590971514582634
seg_09dd59,6.985824823379517
seg_09ed4e,9.037114083766937
seg_09f0ff,3.9507331252098083
seg_0a0fbb,9.647598028182983
seg_0a1bd0,5.869259625673294
seg_0a42ba,9.216731429100037
seg_0a45a1,2.8669511675834656
seg_0a97c4,5.188903212547302
seg_0aa0fb,7.749452233314514
seg_0b07c7,5.347646325826645
seg_0b082e,9.209354221820831
seg_0b32f7,3.5797524452209473
seg_0b3b94,5.943041265010834
seg_0b48c4,3.483013242483139
seg_0b4b24,3.2724107056856155
seg_0b54ac,3.4800907522439957
seg_0b76f5,9.963463723659515
seg_0b9ad8,8.511629819869995
seg_0b9ba3,9.862437188625336
seg_0ba210,10.123796582221985
seg_0ba585,3.507698744535446
seg_0bb5fd,5.589066445827484
seg_0bc877,2.2982746213674545
seg_0be6ee,2.126911550760269
seg_0c12cc,7.27531373500824
seg_0c1d3a,4.290299266576767
seg_0c247b,6.776501178741455
seg_0c3943,3.2993131279945374
seg_0c4e31,2.225657507777214
seg_0c74cf,2.8996434956789017
seg_0c8502,10.559061825275421
seg_0c89ce,6.062322944402695
seg_0c9aa8,10.448838353157043
seg_0cb81b,2.9000937789678574
seg_0cca14,4.662434548139572
seg_0cdcc8,2.491861343383789
seg_0cf651,2.612900897860527
seg_0d0250,3.374523550271988
seg_0d04b9,5.593790709972382
seg_0d13a7,4.6224445104599
seg_0d434c,10.357700288295746
seg_0d540e,2.897629737854004
seg_0d663a,8.123881042003632
seg_0d6d68,5.648150831460953
seg_0d762e,7.211519241333008
seg_0d833c,8.229024529457092
seg_0dae4b,3.4647807627916336
seg_0dc38f,2.3855928778648376
seg_0dcc40,6.941885709762573
seg_0df469,3.648879438638687
seg_0df75c,8.51461911201477
seg_0dfe8c,5.716563880443573
seg_0e1370,2.30734883248806
seg_0e1fbe,5.188566207885742
seg_0e3739,5.518328428268433
seg_0e3d44,2.806255877017975
seg_0e3ed2,2.167084038257599
seg_0e4833,10.050329267978668
seg_0e7cc5,7.072405993938446
seg_0e8b79,8.200288891792297
seg_0e9987,4.525400906801224
seg_0e9bb3,5.8961115181446075
seg_0eb333,2.4505889266729355
seg_0ebfd9,6.203560173511505
seg_0f565c,4.267028033733368
seg_0f74a3,6.75314873456955
seg_0f8961,8.94953739643097
seg_0fc67a,11.209831595420837
seg_0fca83,2.5731951743364334
seg_0fd3ff,3.198074460029602
seg_1010ad,8.91467148065567
seg_103b32,4.5894986391067505
seg_105cd9,2.367559999227524
seg_1084af,5.412630140781403
seg_10a595,5.387573421001434
seg_10c09d,10.646636486053467
seg_10f3a6,3.4193519949913025
seg_112b81,6.142212927341461
seg_1144bc,12.733771622180939
seg_114b79,4.983144223690033
seg_115617,4.261614948511124
seg_115a92,3.4867144525051117
seg_11647f,2.8779300302267075
seg_117278,5.638642102479935
seg_117ff4,4.4483208656311035
seg_11860f,5.83820766210556
seg_1201e8,4.410879284143448
seg_121446,7.7617799043655396
seg_121cba,3.011541321873665
seg_122ba9,4.144921451807022
seg_123dd4,7.722469687461853
seg_12ac20,10.52945750951767
seg_12b9ba,6.158768177032471
seg_12ee6e,4.449515402317047
seg_130e17,3.100385829806328
seg_13468a,4.93854221701622
seg_136285,6.380569249391556
seg_136695,8.779302716255188
seg_137f8a,8.067064464092255
seg_138807,4.808111310005188
seg_13c2f0,4.994057267904282
seg_13e25f,7.101469039916992
seg_140bc5,3.366305783390999
seg_141f34,11.578266143798828
seg_146926,10.694676637649536
seg_148698,7.440929055213928
seg_14ad27,2.498511403799057
seg_14c054,7.347370624542236
seg_14c371,8.594611048698425
seg_14c435,2.557673215866089
seg_14c89d,5.631956994533539
seg_14c8ce,7.540033221244812
seg_14d1d3,5.114609897136688
seg_14f5f0,8.916908204555511
seg_151368,6.8923338651657104
seg_151d92,2.4840224534273148
seg_153d6a,11.604375660419464
seg_154361,8.716919422149658
seg_1562cb,8.24299705028534
seg_158691,3.7281538546085358
seg_158764,5.979868412017822
seg_15adff,3.7431774735450745
seg_15bf25,7.768703281879425
seg_15c9f9,2.8309187591075897
seg_161aeb,7.2854796051979065
seg_161f5f,3.2952303141355515
seg_162fc4,7.399329781532288
seg_16566c,4.580212324857712
seg_166f70,7.335654139518738
seg_168d1c,7.479554176330566
seg_16a270,7.615749359130859
seg_16c3a7,3.7789472937583923
seg_17067e,4.549143552780151
seg_170684,6.991101086139679
seg_170a0c,10.840834736824036
seg_176542,7.1436668038368225
seg_17799c,7.375330626964569
seg_179d90,6.653626382350922
seg_17adc0,4.843355298042297
seg_17d1ff,4.266486614942551
seg_17e596,8.213254630565643
seg_180481,5.1807655692100525
seg_18096a,7.376512765884399
seg_1815fe,9.981830835342407
seg_1827c5,8.429737448692322
seg_184222,3.974041372537613
seg_185ad6,8.187541723251343
seg_18d1d0,3.449696123600006
seg_18d307,2.03312648832798
seg_18f633,2.6868482381105423
seg_18f853,5.324183017015457
seg_18fb65,2.8333626687526703
seg_193404,10.96439677476883
seg_19515c,5.400996774435043
seg_195eda,5.692502498626709
seg_1969c8,8.2399080991745
seg_19b08e,4.114877223968506
seg_19b9dd,6.357869923114777
seg_19e1ff,7.016624271869659
seg_19ec5c,9.244384765625
seg_1a0e94,10.32901930809021
seg_1a0eca,6.596058279275894
seg_1a671a,4.3293159902095795
seg_1a791c,5.333773463964462
seg_1a8e06,3.1460841447114944
seg_1a8f0d,4.883877903223038
seg_1a8f2c,8.519816935062408
seg_1abcaf,1.8353622108697891
seg_1ac9e2,4.474458634853363
seg_1ae362,8.073432087898254
seg_1afa29,3.0850732624530792
seg_1b08a4,6.821756899356842
seg_1b1ad8,5.0298227071762085
seg_1b2298,8.727503299713135
seg_1b78af,4.142502069473267
seg_1baf33,4.42285493016243
seg_1bd38e,9.414058566093445
seg_1bf7b3,3.168693482875824
seg_1c401b,8.215941667556763
seg_1c4c5b,4.613514930009842
seg_1c4e72,5.094613432884216
seg_1c849d,5.991485089063644
seg_1c904f,2.427725911140442
seg_1c929e,4.16123041510582
seg_1cb942,10.802687525749207
seg_1cd352,5.27267187833786
seg_1cf1b5,3.5766504108905792
seg_1d044c,3.791098654270172
seg_1d11e5,3.707282990217209
seg_1d596d,4.254140943288803
seg_1d980f,3.881144344806671
seg_1da819,3.823430687189102
seg_1db443,6.718900501728058
seg_1db8e8,11.570115685462952
seg_1dec9c,8.972250282764435
seg_1e0523,3.524146467447281
seg_1e0b82,7.391779065132141
seg_1e572b,7.563590109348297
seg_1e617a,3.0279490500688553
seg_1e61d6,2.4641840755939484
seg_1e677e,5.267098695039749
seg_1eae76,5.588564187288284
seg_1ebe6b,3.9040176272392273
seg_1ece48,3.5582741051912308
seg_1eeb8f,4.178668051958084
seg_1ef708,2.989672839641571
seg_1f1e60,9.838875234127045
seg_1f3d44,8.152047097682953
seg_1f3ede,2.691129431128502
seg_1f5240,3.7827669382095337
seg_1f7cf8,2.8411945104599
seg_1f9aed,5.859779328107834
seg_1fa983,2.592830255627632
seg_1fc7ab,6.087934255599976
seg_1fe311,10.9427689909935
seg_2005a7,6.156934052705765
seg_2018c8,10.696792960166931
seg_204dc6,3.3078108578920364
seg_208ba5,3.6131004691123962
seg_2099f4,5.529452949762344
seg_20a990,3.906662166118622
seg_20b8d0,5.547116160392761
seg_20cbac,3.9807260036468506
seg_20cc25,1.968169167637825
seg_20d9de,10.02422171831131
seg_20e9ad,4.577588468790054
seg_210388,5.241403788328171
seg_211299,6.91047215461731
seg_211486,10.078575611114502
seg_214492,2.7678660303354263
seg_217eed,3.473213016986847
seg_218049,2.9162046909332275
seg_21eebb,4.794808983802795
seg_21faa9,10.335980951786041
seg_222c5f,2.2924659699201584
seg_225320,10.30809098482132
seg_226e60,7.500971674919128
seg_229eda,6.130249053239822
seg_22e509,3.587833046913147
seg_2313d1,4.979278057813644
seg_232559,9.004859924316406
seg_23323e,3.8325110971927643
seg_2367fb,7.3743239641189575
seg_238242,8.835307598114014
seg_2383c2,5.565430104732513
seg_2396a2,2.6073574125766754
seg_23b123,10.460884630680084
seg_23bdf9,6.036442279815674
seg_23c947,1.8837542980909348
seg_23efb0,4.557013988494873
seg_23f823,4.493494838476181
seg_23fe27,8.727355539798737
seg_241266,2.7760673463344574
seg_24157a,6.298505753278732
seg_24458d,4.8354034423828125
seg_2465ce,6.338977754116058
seg_247262,5.735197186470032
seg_24ba8d,5.0038328766822815
seg_24c078,1.7064895182847977
seg_24c1c9,4.779869496822357
seg_24e071,3.4570885598659515
seg_24f338,1.9157180935144424
seg_257b8a,7.850970268249512
seg_2597af,4.718566477298737
seg_259c63,5.0410192012786865
seg_259d65,3.7020174264907837
seg_259dd3,9.081082999706268
seg_25aa9f,10.92052310705185
seg_25ab3f,4.074408233165741
seg_25b38a,8.26123309135437
seg_25c8dc,7.8821991086006165
seg_25cca7,7.6854881048202515
seg_25e76d,2.4333773255348206
seg_26049e,9.324239432811737
seg_263deb,4.223682940006256
seg_263fb3,2.8025101870298386
seg_2642d0,4.315065503120422
seg_2642d4,5.914364993572235
seg_264c7d,8.111080646514893
seg_266805,4.6964017152786255
seg_266c6e,5.411479264497757
seg_266d4e,5.030808180570602
seg_268249,7.531271457672119
seg_268625,3.089096114039421
seg_268956,4.898328572511673
seg_26a2a0,0.4765138104557991
seg_26cba3,3.548066407442093
seg_26edaa,9.565372228622437
seg_2700bd,4.297792375087738
seg_272a47,1.4241703897714615
seg_274a1a,6.030769377946854
seg_2774c4,9.81810712814331
seg_279725,9.092796206474304
seg_27a282,5.792465269565582
seg_27b7c8,8.5942901968956
seg_27db4d,6.49712336063385
seg_27de37,7.623381316661835
seg_27f532,9.85727995634079
seg_27ff17,5.326621562242508
seg_280863,1.2529412358999252
seg_280e3b,3.2199600487947464
seg_284223,6.250241547822952
seg_284923,9.71262001991272
seg_287e60,3.3510332852602005
seg_287fef,2.723676696419716
seg_288001,4.169175893068314
seg_2883ec,8.218753218650818
seg_289d99,1.7138392999768257
seg_28fc32,6.557844370603561
seg_29022f,3.3138550221920013
seg_2916e3,7.0684934258461
seg_293dbf,4.12609127163887
seg_293dc2,3.198920115828514
seg_29475f,4.0209320187568665
seg_295b1c,8.21740871667862
seg_2977cd,5.6485230922698975
seg_29a073,4.886348783969879
seg_29acb7,4.182086825370789
seg_29c772,4.938536584377289
seg_29c906,4.931626111268997
seg_29d497,6.4182515144348145
seg_29d4c6,10.217597782611847
seg_29e799,5.688742488622665
seg_2a0ace,9.77134770154953
seg_2a0afc,6.062077552080154
seg_2a0dc0,8.79175215959549
seg_2a2f1e,6.244683474302292
seg_2a4551,7.537031531333923
seg_2a6343,9.495206236839294
seg_2a8351,3.736833840608597
seg_2aa101,3.0028440952301025
seg_2abd33,3.8505257666110992
seg_2b2cb3,6.855392932891846
seg_2b372b,4.098863869905472
seg_2b4959,4.977927476167679
