seg_id,time_to_failure
seg_00030f,3.381372630596161
seg_0012b5,5.2649147510528564
seg_00184e,5.963540852069855
seg_003339,9.847663879394531
seg_0042cc,6.63531619310379
seg_004314,1.9079428613185883
seg_004cd2,8.542594313621521
seg_004ee5,5.0877110958099365
seg_004f1f,4.860303223133087
seg_00648a,2.7769634425640106
seg_006e4a,3.0654717683792114
seg_007a37,4.418166816234589
seg_00a37e,3.5641116201877594
seg_00be11,3.6025748550891876
seg_00c35b,8.468443870544434
seg_00cc91,4.166939616203308
seg_00e5f7,5.824418127536774
seg_00f3b9,3.1881222426891327
seg_010eab,6.789235532283783
seg_0125d9,4.729135870933533
seg_0144cb,4.693208277225494
seg_0165c6,9.2140132188797
seg_016913,3.86217337846756
seg_016cdb,5.386769533157349
seg_017314,6.430775701999664
seg_01a8dc,4.153394162654877
seg_01c775,7.248409271240234
seg_01ecb0,3.471138656139374
seg_02042f,2.5678599774837494
seg_025e78,4.783905744552612
seg_032822,4.2873159646987915
seg_0339ca,6.031489849090576
seg_037461,3.778706818819046
seg_038879,7.49272882938385
seg_03d386,3.222939819097519
seg_03d63e,4.308840572834015
seg_03d680,9.425418972969055
seg_03f380,3.515379399061203
seg_0445d7,6.3028576374053955
seg_046c28,2.4292182326316833
seg_0488a1,6.544997572898865
seg_049957,9.389426827430725
seg_04a696,8.149725914001465
seg_04ae38,4.420224666595459
seg_04b87a,9.063688278198242
seg_04cceb,8.103200793266296
seg_04ee93,7.553762912750244
seg_04fd93,5.887823104858398
seg_0536c9,3.6939519345760345
seg_055127,6.429715692996979
seg_05a1b0,4.331500828266144
seg_05a4ad,6.711187720298767
seg_05b66a,8.822620272636414
seg_05bef4,3.0563220977783203
seg_05e0d7,5.4850762486457825
seg_05f126,8.682743787765503
seg_05f9d6,6.8397568464279175
seg_060ce4,2.6871559023857117
seg_061a33,9.12668490409851
seg_0620e6,6.870267629623413
seg_063865,6.908558130264282
seg_065588,4.307008624076843
seg_06893f,2.7893060445785522
seg_06b8c9,4.771404147148132
seg_06bbc5,3.8045238852500916
seg_06d4a2,3.7686240673065186
seg_06d7ba,2.863582342863083
seg_070bb0,2.519394665956497
seg_071067,2.8245899975299835
seg_073696,9.709492683410645
seg_075340,5.0263383984565735
seg_075f77,3.4700008034706116
seg_0775a7,3.457575410604477
seg_077b7e,5.04893684387207
seg_079e34,4.096374571323395
seg_07c815,3.7381276190280914
seg_07cd72,4.81820684671402
seg_07f37c,4.543663561344147
seg_07f8df,5.289210557937622
seg_07fc6d,8.228273391723633
seg_086a61,9.063951253890991
seg_0870ab,5.289965212345123
seg_0879a8,8.575690150260925
seg_08b136,7.88300633430481
seg_08f441,4.241887748241425
seg_08fd5b,4.640943646430969
seg_091c9d,9.746795415878296
seg_093a0a,7.847194790840149
seg_0968f1,7.925134778022766
seg_0981f3,2.7637432515621185
seg_09dd59,7.145961761474609
seg_09ed4e,9.342790842056274
seg_09f0ff,4.093167781829834
seg_0a0fbb,10.091338515281677
seg_0a1bd0,6.0010804533958435
seg_0a42ba,9.437524437904358
seg_0a45a1,3.3229005336761475
seg_0a97c4,5.278469502925873
seg_0aa0fb,7.346289038658142
seg_0b07c7,5.513422906398773
seg_0b082e,9.526242017745972
seg_0b32f7,3.357023447751999
seg_0b3b94,5.565770149230957
seg_0b48c4,3.5732574462890625
seg_0b4b24,3.6059324145317078
seg_0b54ac,3.9733065366744995
seg_0b76f5,10.042684435844421
seg_0b9ad8,8.604671120643616
seg_0b9ba3,9.844108939170837
seg_0ba210,10.347420930862427
seg_0ba585,3.675369143486023
seg_0bb5fd,5.065199911594391
seg_0bc877,2.3794564306735992
seg_0be6ee,2.020015388727188
seg_0c12cc,7.390249252319336
seg_0c1d3a,4.6656811237335205
