seg_id,time_to_failure
seg_00030f,3.718437075614929
seg_0012b5,5.335301876068115
seg_00184e,5.557522237300873
seg_003339,9.464486002922058
seg_0042cc,6.631798267364502
seg_004314,2.272405743598938
seg_004cd2,8.93143093585968
seg_004ee5,4.794095993041992
seg_004f1f,4.9826290011405945
seg_00648a,2.4631888568401337
seg_006e4a,2.70393967628479
seg_007a37,4.730301797389984
seg_00a37e,3.251814365386963
seg_00be11,2.963591694831848
seg_00c35b,8.363618016242981
seg_00cc91,4.078920066356659
seg_00e5f7,5.891679167747498
seg_00f3b9,3.1283800899982452
seg_010eab,7.002337455749512
seg_0125d9,4.853336036205292
seg_0144cb,4.653658449649811
seg_0165c6,9.882360458374023
seg_016913,3.574066996574402
seg_016cdb,5.404304325580597
seg_017314,7.0433595180511475
seg_01a8dc,4.174839079380035
seg_01c775,8.206735968589783
seg_01ecb0,3.6690516471862793
seg_02042f,2.4011549949645996
seg_025e78,4.950620591640472
seg_032822,3.9495654106140137
seg_0339ca,5.652910649776459
seg_037461,4.101591557264328
seg_038879,7.32433819770813
seg_03d386,2.861173450946808
seg_03d63e,4.41324383020401
seg_03d680,9.840161442756653
seg_03f380,3.2175277173519135
seg_0445d7,6.56736433506012
seg_046c28,2.0771918296813965
seg_0488a1,6.980139136314392
seg_049957,9.806819677352905
seg_04a696,7.9590489864349365
seg_04ae38,4.306857407093048
seg_04b87a,8.56841790676117
seg_04cceb,8.768591284751892
seg_04ee93,7.969502925872803
seg_04fd93,6.343601047992706
seg_0536c9,3.6836788654327393
seg_055127,6.394535541534424
seg_05a1b0,4.495257258415222
seg_05a4ad,6.378470003604889
seg_05b66a,8.675136804580688
seg_05bef4,2.676474690437317
seg_05e0d7,5.071393072605133
seg_05f126,8.815311193466187
seg_05f9d6,7.555054306983948
seg_060ce4,2.4930105209350586
seg_061a33,8.766963243484497
seg_0620e6,7.277356863021851
seg_063865,6.717519521713257
seg_065588,4.213127374649048
seg_06893f,2.5261699557304382
seg_06b8c9,4.718015074729919
seg_06bbc5,3.3738306164741516
seg_06d4a2,3.558926612138748
seg_06d7ba,2.7295349538326263
seg_070bb0,2.403342455625534
seg_071067,2.8970460295677185
seg_073696,9.791256666183472
seg_075340,4.929142236709595
seg_075f77,3.0838658213615417
seg_0775a7,3.379643738269806
seg_077b7e,4.807213544845581
seg_079e34,4.092692345380783
seg_07c815,3.8414642214775085
seg_07cd72,4.952552855014801
seg_07f37c,4.266972124576569
seg_07f8df,4.747054934501648
seg_07fc6d,8.40931785106659
seg_086a61,9.6596519947052
seg_0870ab,5.130082368850708
seg_0879a8,8.553910374641418
seg_08b136,8.370954513549805
seg_08f441,4.123350143432617
seg_08fd5b,4.647717654705048
seg_091c9d,9.951111674308777
seg_093a0a,7.731939435005188
seg_0968f1,8.597520232200623
seg_0981f3,2.705684632062912
seg_09dd59,7.350577116012573
seg_09ed4e,9.337892889976501
seg_09f0ff,3.9248099327087402
seg_0a0fbb,10.201788544654846
seg_0a1bd0,5.605154752731323
seg_0a42ba,9.6181001663208
seg_0a45a1,3.234483152627945
seg_0a97c4,5.446389138698578
seg_0aa0fb,7.836546063423157
seg_0b07c7,5.558909058570862
seg_0b082e,9.96681809425354
seg_0b32f7,3.7551856637001038
seg_0b3b94,5.920274436473846
seg_0b48c4,3.346354991197586
seg_0b4b24,3.360195964574814
seg_0b54ac,3.681612551212311
seg_0b76f5,9.838376879692078
seg_0b9ad8,8.484152436256409
seg_0b9ba3,10.13096833229065
seg_0ba210,10.129967212677002
seg_0ba585,3.6982486248016357
seg_0bb5fd,5.722234606742859
seg_0bc877,2.203728437423706
seg_0be6ee,2.0419728755950928
seg_0c12cc,7.78043007850647
seg_0c1d3a,4.591240108013153
seg_0c247b,6.934378385543823
seg_0c3943,3.311384916305542
seg_0c4e31,2.175504684448242
seg_0c74cf,2.972677856683731
seg_0c8502,11.196865558624268
seg_0c89ce,6.30178564786911
seg_0c9aa8,10.426036357879639
