seg_id,time_to_failure
seg_00030f,3.2839606077070678
seg_0012b5,4.430618549722831
seg_00184e,5.624671584694195
seg_003339,9.067431682856
seg_0042cc,6.814047288410465
seg_004314,1.7540722667465598
seg_004cd2,8.314244176750138
seg_004ee5,4.621225243000245
seg_004f1f,3.7741452955173265
seg_00648a,2.8021033051115154
seg_006e4a,2.6479931805029078
seg_007a37,3.5675825325433155
seg_00a37e,3.0587184079135423
seg_00be11,2.3001107742904465
seg_00c35b,7.918371107286844
seg_00cc91,3.3530035589333296
seg_00e5f7,5.538278633116438
seg_00f3b9,1.9338784534666675
seg_010eab,6.489145213380405
seg_0125d9,4.445304029362593
seg_0144cb,4.119515991666802
seg_0165c6,9.23340996269141
seg_016913,2.8800958653822906
seg_016cdb,4.389369763657356
seg_017314,6.383528054132669
seg_01a8dc,3.657185142291992
seg_01c775,7.8025093597426896
seg_01ecb0,2.7208968157620776
seg_02042f,2.258404026499911
seg_025e78,4.852455320576973
seg_032822,3.49118981318324
seg_0339ca,5.008574451134794
seg_037461,2.687715175621552
seg_038879,7.908864721382119
seg_03d386,1.7825196157168512
seg_03d63e,3.5625437094231436
seg_03d680,8.82715598651661
seg_03f380,2.62530765937008
seg_0445d7,6.025414143772827
seg_046c28,2.3356812811240437
seg_0488a1,7.1987130078732555
seg_049957,9.002015661274825
seg_04a696,7.934255114884796
seg_04ae38,4.0259976721754285
seg_04b87a,8.56269342080132
seg_04cceb,7.989657163832173
seg_04ee93,7.572645133514212
seg_04fd93,6.307615884582208
seg_0536c9,3.0737598347339556
seg_055127,6.442867033564723
seg_05a1b0,3.8933619634896446
seg_05a4ad,6.7598236374535885
seg_05b66a,8.765660116233795
seg_05bef4,2.442064367709806
seg_05e0d7,4.424385280202312
seg_05f126,8.543900274824969
seg_05f9d6,6.996355366029024
seg_060ce4,2.5421417527486176
seg_061a33,7.954486062753925
seg_0620e6,6.853685061506371
seg_063865,6.679444381179702
seg_065588,3.87067430926457
seg_06893f,2.7339608443869174
seg_06b8c9,4.819492450415083
seg_06bbc5,3.2305016611852952
seg_06d4a2,2.9391657185959184
seg_06d7ba,2.9576963577355273
seg_070bb0,2.3093132865946484
seg_071067,2.220277741557462
seg_073696,9.51676354388485
seg_075340,4.186879615317359
seg_075f77,3.1243559815739226
seg_0775a7,2.238063725082077
seg_077b7e,4.746987017272477
seg_079e34,3.4021772945858473
seg_07c815,3.1600265273590664
seg_07cd72,4.869898404977601
seg_07f37c,3.2927528887828923
seg_07f8df,3.977239881393649
seg_07fc6d,7.763506917568495
seg_086a61,8.717275199558275
seg_0870ab,4.021740070707719
seg_0879a8,8.701135609659524
seg_08b136,8.356938358140743
seg_08f441,3.1745167967746806
seg_08fd5b,4.600151197975893
seg_091c9d,9.243057255137332
seg_093a0a,7.351901455835382
seg_0968f1,7.044772660554195
seg_0981f3,2.283756736502528
seg_09dd59,7.063356018493374
seg_09ed4e,9.416966014557167
seg_09f0ff,3.4837854195416695
seg_0a0fbb,9.983555311429502
seg_0a1bd0,5.6554050146559804
seg_0a42ba,9.266298142588004
seg_0a45a1,2.365532600023599
seg_0a97c4,4.777427511216071
seg_0aa0fb,6.896043950309196
seg_0b07c7,5.300734168153647
seg_0b082e,8.531162121893846
seg_0b32f7,3.29805548320657
seg_0b3b94,5.419181368843401
seg_0b48c4,3.2097097597582134
seg_0b4b24,2.6130369440238264
seg_0b54ac,3.323951390446791
seg_0b76f5,9.526041042594004
seg_0b9ad8,7.947057517218191
seg_0b9ba3,9.022379622509552
seg_0ba210,9.609544844896662
seg_0ba585,3.2692490311668903
seg_0bb5fd,4.74044000493963
seg_0bc877,2.446477488927833
seg_0be6ee,2.317653079532159
seg_0c12cc,7.5570619212181
seg_0c1d3a,3.6105799591185654
seg_0c247b,6.7662191399024705
seg_0c3943,3.209159162360525
seg_0c4e31,2.030794660611264
seg_0c74cf,2.0052499773710664
seg_0c8502,9.2777295239369
seg_0c89ce,6.333586385120554
seg_0c9aa8,9.353083234703261
seg_0cb81b,2.638027588292823
seg_0cca14,3.335091144069343
seg_0cdcc8,2.5828777443877122
seg_0cf651,2.512479113642156
seg_0d0250,3.1371519814472317
seg_0d04b9,4.571470084513948
seg_0d13a7,3.6499563597157434
seg_0d434c,9.364642826925989
seg_0d540e,2.847533077849544
seg_0d663a,8.096990160304166
seg_0d6d68,4.611631125083331
seg_0d762e,6.505389646250805
seg_0d833c,7.4679518384359875
seg_0dae4b,2.9032584175088147
seg_0dc38f,1.9945210176912935
seg_0dcc40,6.136539419945113
seg_0df469,3.0149411513034967
seg_0df75c,9.326193691369955
seg_0dfe8c,4.762044797425683
seg_0e1370,2.0020864399427265
seg_0e1fbe,4.569702134639036
seg_0e3739,3.9297741901675223
seg_0e3d44,2.3839748893865944
seg_0e3ed2,2.0632314048095797
seg_0e4833,9.819014639330623
seg_0e7cc5,7.014261503419543
seg_0e8b79,9.135404196359719
seg_0e9987,4.1068190290270685
seg_0e9bb3,5.691977336724739
seg_0eb333,2.173158872556366
seg_0ebfd9,5.810497099003622
seg_0f565c,4.228335116670801
seg_0f74a3,6.485850704608101
seg_0f8961,8.584162604677987
seg_0fc67a,9.55047498654539
seg_0fca83,2.2099204034495834
seg_0fd3ff,3.009644876077815
seg_1010ad,8.291450848071387
seg_103b32,4.342480710547836
seg_105cd9,1.8284915428963089
seg_1084af,5.169834603793396
seg_10a595,4.618750562892735
seg_10c09d,9.542021404337177
seg_10f3a6,2.631565024128364
seg_112b81,6.5770928237431745
seg_1144bc,10.686420466875425
seg_114b79,4.354807148345969
seg_115617,3.979253690109104
seg_115a92,2.938839798057574
seg_11647f,2.3459678458803306
seg_117278,4.598770999882269
seg_117ff4,3.7028146400383033
seg_11860f,5.807518952580882
seg_1201e8,3.5949289751039344
seg_121446,7.612600477829285
seg_121cba,2.091255624608148
seg_122ba9,2.834900817536575
seg_123dd4,7.788474674113911
seg_12ac20,10.09384934017156
seg_12b9ba,6.46307101839313
seg_12ee6e,3.972842782018524
seg_130e17,2.7351966096693574
seg_13468a,4.234834658097104
seg_136285,6.199280266638296
seg_136695,8.600550903314268
seg_137f8a,7.783253806388668
seg_138807,4.953137971330292
