seg_id,seg_start,seg_end,num_peaks_1,num_peaks_2,num_peaks_3,num_peaks_4,num_peaks_5,num_peaks_6,num_peaks_7,num_peaks_8,num_peaks_9,num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_13,num_peaks_14,num_peaks_15,num_peaks_16,num_peaks_17,num_peaks_18,num_peaks_19,num_peaks_20,range_-200_-195,range_-195_-190,range_-190_-185,range_-185_-180,range_-180_-175,range_-175_-170,range_-170_-165,range_-165_-160,range_-160_-155,range_-155_-150,range_-150_-145,range_-145_-140,range_-140_-135,range_-135_-130,range_-130_-125,range_-125_-120,range_-120_-115,range_-115_-110,range_-110_-105,range_-105_-100,range_-100_-95,range_-95_-90,range_-90_-85,range_-85_-80,range_-80_-75,range_-75_-70,range_-70_-65,range_-65_-60,range_-60_-55,range_-55_-50,range_-50_-45,range_-45_-40,range_-40_-35,range_-35_-30,range_-30_-25,range_-25_-20,range_-20_-15,range_-15_-10,range_-10_-5,range_-5_0,range_0_5,range_5_10,range_10_15,range_15_20,range_20_25,range_25_30,range_30_35,range_35_40,range_40_45,range_45_50,range_50_55,range_55_60,range_60_65,range_65_70,range_70_75,range_75_80,range_80_85,range_85_90,range_90_95,range_95_100,range_100_105,range_105_110,range_110_115,range_115_120,range_120_125,range_125_130,range_130_135,range_135_140,range_140_145,range_145_150,range_150_155,range_155_160,range_160_165,range_165_170,range_170_175,range_175_180,range_180_185,range_185_190,range_190_195,classic_sta_lta5_mean,classic_sta_lta6_mean,classic_sta_lta7_mean
8000.0,63044133.0,63194133.0,30859.0,18612.0,12802.0,10080.0,8515.0,7536.0,6881.0,6300.0,5886.0,5463.0,5067.0,4670.0,4291.0,3899.0,3560.0,3254.0,2988.0,2787.0,2619.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,3.0,1.0,7.0,16.0,22.0,40.0,47.0,75.0,125.0,194.0,413.0,856.0,2335.0,11590.0,59430.0,59155.0,11653.0,2190.0,874.0,390.0,209.0,109.0,82.0,49.0,50.0,23.0,19.0,9.0,1.0,6.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0268571857633975,1.0106339875739907,0.9899719539502367
8001.0,2442657.0,2592657.0,31174.0,18882.0,12986.0,10113.0,8544.0,7599.0,6894.0,6377.0,5918.0,5471.0,5025.0,4594.0,4241.0,3870.0,3522.0,3247.0,3019.0,2790.0,2617.0,2500.0,2.0,3.0,7.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,7.0,10.0,10.0,3.0,9.0,6.0,10.0,14.0,4.0,9.0,16.0,15.0,13.0,21.0,30.0,36.0,60.0,79.0,114.0,201.0,368.0,769.0,2182.0,12282.0,61442.0,57739.0,10756.0,1977.0,708.0,362.0,192.0,103.0,80.0,38.0,36.0,27.0,26.0,18.0,16.0,12.0,12.0,10.0,8.0,7.0,6.0,7.0,4.0,3.0,7.0,7.0,3.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0288488916161473,1.0318964161872448,0.9917461130168531
8002.0,90777691.0,90927691.0,29907.0,17843.0,12056.0,9576.0,8221.0,7386.0,6841.0,6393.0,6004.0,5625.0,5217.0,4785.0,4322.0,3900.0,3555.0,3257.0,2994.0,2803.0,2613.0,2493.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0,5.0,3.0,4.0,6.0,4.0,9.0,5.0,14.0,14.0,11.0,8.0,11.0,19.0,8.0,15.0,17.0,22.0,26.0,31.0,28.0,28.0,43.0,51.0,69.0,79.0,106.0,135.0,233.0,364.0,529.0,1057.0,2965.0,13858.0,57691.0,54417.0,12340.0,2769.0,1060.0,543.0,355.0,218.0,148.0,110.0,89.0,60.0,48.0,32.0,26.0,26.0,22.0,17.0,8.0,21.0,14.0,17.0,12.0,9.0,12.0,10.0,10.0,6.0,9.0,8.0,6.0,6.0,6.0,3.0,7.0,6.0,2.0,2.0,2.0,1.0551649067953672,1.0960178876440538,0.9833290385385333
8003.0,16268569.0,16418569.0,32661.0,20194.0,13856.0,10764.0,8981.0,7715.0,6888.0,6266.0,5761.0,5315.0,4897.0,4481.0,4083.0,3739.0,3461.0,3186.0,2950.0,2764.0,2623.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,8.0,7.0,6.0,11.0,12.0,22.0,28.0,39.0,53.0,93.0,172.0,325.0,923.0,8429.0,65483.0,64458.0,8195.0,949.0,320.0,168.0,87.0,65.0,34.0,26.0,26.0,17.0,18.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018119721152918,1.0005273452347934,0.991192769647138
8004.0,63311688.0,63461688.0,31464.0,19123.0,13016.0,10105.0,8515.0,7516.0,6863.0,6340.0,5892.0,5439.0,5049.0,4656.0,4274.0,3899.0,3574.0,3287.0,3056.0,2863.0,2693.0,2537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,8.0,13.0,6.0,10.0,11.0,12.0,36.0,41.0,62.0,101.0,174.0,287.0,580.0,1854.0,12266.0,63772.0,57709.0,10044.0,1629.0,608.0,269.0,190.0,105.0,62.0,41.0,20.0,25.0,20.0,7.0,6.0,7.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0296360597564025,1.0285442359814425,0.9897729713178216
8005.0,90814034.0,90964034.0,29462.0,17374.0,11780.0,9419.0,8110.0,7355.0,6836.0,6399.0,6016.0,5654.0,5246.0,4826.0,4375.0,3935.0,3571.0,3257.0,2994.0,2796.0,2615.0,2498.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0,5.0,3.0,4.0,6.0,4.0,9.0,5.0,14.0,14.0,11.0,8.0,11.0,19.0,8.0,15.0,17.0,22.0,26.0,31.0,29.0,32.0,45.0,63.0,67.0,95.0,134.0,194.0,309.0,503.0,711.0,1322.0,3465.0,14645.0,56555.0,52141.0,12697.0,3113.0,1286.0,680.0,447.0,292.0,192.0,128.0,99.0,79.0,57.0,33.0,32.0,28.0,24.0,18.0,9.0,21.0,14.0,17.0,12.0,9.0,12.0,10.0,10.0,6.0,9.0,8.0,6.0,6.0,6.0,3.0,7.0,6.0,2.0,2.0,2.0,1.063581102313419,1.1122841731457396,0.9822269499189787
8006.0,75756302.0,75906302.0,31690.0,19247.0,13116.0,10110.0,8512.0,7519.0,6808.0,6260.0,5782.0,5365.0,4984.0,4606.0,4213.0,3855.0,3526.0,3255.0,3027.0,2824.0,2662.0,2539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,10.0,9.0,16.0,24.0,32.0,62.0,106.0,148.0,266.0,587.0,1915.0,13451.0,67479.0,54808.0,8542.0,1402.0,529.0,263.0,134.0,82.0,35.0,25.0,10.0,15.0,8.0,10.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0289375046504379,1.0164318019352736,0.9898852876298893
8007.0,37813113.0,37963113.0,33587.0,21088.0,14668.0,11396.0,9332.0,7998.0,7014.0,6249.0,5639.0,5121.0,4692.0,4322.0,3986.0,3654.0,3382.0,3135.0,2937.0,2770.0,2608.0,2461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,21.0,33.0,62.0,130.0,330.0,6495.0,72516.0,64961.0,4914.0,263.0,134.0,71.0,23.0,11.0,7.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004775355195855,0.9744140484792503,0.9947857489788654
8008.0,93436849.0,93586849.0,30814.0,18823.0,12820.0,10047.0,8493.0,7555.0,6936.0,6452.0,6009.0,5603.0,5194.0,4794.0,4391.0,4013.0,3669.0,3347.0,3091.0,2877.0,2703.0,2555.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,4.0,2.0,5.0,7.0,7.0,12.0,8.0,16.0,16.0,23.0,33.0,47.0,86.0,122.0,169.0,327.0,801.0,2473.0,13760.0,62087.0,55428.0,10891.0,2049.0,739.0,308.0,191.0,110.0,54.0,52.0,32.0,27.0,19.0,13.0,14.0,9.0,10.0,3.0,5.0,7.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.032080558892207,1.0229060668628174,0.9887447270582279
8009.0,47062851.0,47212851.0,32460.0,20104.0,13927.0,10928.0,9030.0,7776.0,6922.0,6305.0,5759.0,5326.0,4909.0,4499.0,4115.0,3727.0,3423.0,3177.0,2971.0,2768.0,2622.0,2506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,10.0,18.0,25.0,30.0,41.0,51.0,75.0,125.0,188.0,379.0,905.0,8553.0,67876.0,62821.0,7077.0,883.0,348.0,220.0,109.0,74.0,45.0,26.0,22.0,13.0,13.0,11.0,17.0,4.0,4.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0150889466940924,1.0082037832117428,0.9906788539710889
