seg_id,seg_start,seg_end,num_peaks_1,num_peaks_2,num_peaks_3,num_peaks_4,num_peaks_5,num_peaks_6,num_peaks_7,num_peaks_8,num_peaks_9,num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_13,num_peaks_14,num_peaks_15,num_peaks_16,num_peaks_17,num_peaks_18,num_peaks_19,num_peaks_20,range_-200_-195,range_-195_-190,range_-190_-185,range_-185_-180,range_-180_-175,range_-175_-170,range_-170_-165,range_-165_-160,range_-160_-155,range_-155_-150,range_-150_-145,range_-145_-140,range_-140_-135,range_-135_-130,range_-130_-125,range_-125_-120,range_-120_-115,range_-115_-110,range_-110_-105,range_-105_-100,range_-100_-95,range_-95_-90,range_-90_-85,range_-85_-80,range_-80_-75,range_-75_-70,range_-70_-65,range_-65_-60,range_-60_-55,range_-55_-50,range_-50_-45,range_-45_-40,range_-40_-35,range_-35_-30,range_-30_-25,range_-25_-20,range_-20_-15,range_-15_-10,range_-10_-5,range_-5_0,range_0_5,range_5_10,range_10_15,range_15_20,range_20_25,range_25_30,range_30_35,range_35_40,range_40_45,range_45_50,range_50_55,range_55_60,range_60_65,range_65_70,range_70_75,range_75_80,range_80_85,range_85_90,range_90_95,range_95_100,range_100_105,range_105_110,range_110_115,range_115_120,range_120_125,range_125_130,range_130_135,range_135_140,range_140_145,range_145_150,range_150_155,range_155_160,range_160_165,range_165_170,range_170_175,range_175_180,range_180_185,range_185_190,range_190_195,classic_sta_lta5_mean,classic_sta_lta6_mean,classic_sta_lta7_mean
20000.0,26548514.0,26698514.0,31041.0,18870.0,12916.0,10150.0,8629.0,7618.0,6920.0,6369.0,5899.0,5498.0,5093.0,4659.0,4238.0,3858.0,3526.0,3235.0,2985.0,2806.0,2650.0,2527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,7.0,4.0,6.0,11.0,7.0,16.0,10.0,18.0,29.0,32.0,39.0,45.0,54.0,62.0,57.0,100.0,110.0,167.0,252.0,371.0,785.0,2104.0,12992.0,64772.0,55068.0,9102.0,1689.0,728.0,366.0,267.0,157.0,123.0,82.0,53.0,56.0,31.0,38.0,23.0,25.0,20.0,13.0,17.0,21.0,11.0,6.0,9.0,8.0,6.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0361909126783502,1.0738763203610857,0.9865692368106496
20001.0,5175447.0,5325447.0,33009.0,20528.0,14202.0,11129.0,9254.0,7970.0,7050.0,6345.0,5743.0,5249.0,4837.0,4423.0,4078.0,3737.0,3462.0,3171.0,2951.0,2777.0,2609.0,2452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,7.0,4.0,8.0,9.0,16.0,20.0,33.0,35.0,42.0,64.0,81.0,113.0,297.0,834.0,8239.0,70172.0,62389.0,6246.0,646.0,278.0,128.0,86.0,53.0,45.0,37.0,27.0,20.0,17.0,10.0,8.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011650751884211,1.0189756401253902,0.9912585505069288
20002.0,39498226.0,39648226.0,29517.0,17586.0,12072.0,9657.0,8343.0,7491.0,6906.0,6448.0,5994.0,5596.0,5160.0,4728.0,4318.0,3934.0,3557.0,3273.0,3010.0,2825.0,2660.0,2531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,7.0,21.0,29.0,37.0,68.0,84.0,122.0,173.0,276.0,463.0,710.0,1464.0,3685.0,15443.0,57305.0,51468.0,12221.0,3109.0,1367.0,732.0,413.0,238.0,175.0,101.0,63.0,65.0,47.0,32.0,18.0,13.0,12.0,5.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0698769056285176,1.0286658554887127,0.9813893758960914
20003.0,33934210.0,34084210.0,31576.0,19258.0,13114.0,10190.0,8570.0,7553.0,6829.0,6275.0,5803.0,5397.0,4999.0,4600.0,4236.0,3908.0,3575.0,3262.0,3019.0,2822.0,2654.0,2499.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,10.0,7.0,7.0,12.0,17.0,15.0,17.0,29.0,36.0,36.0,46.0,68.0,82.0,144.0,253.0,527.0,1472.0,9552.0,59878.0,63898.0,10872.0,1579.0,578.0,258.0,152.0,88.0,61.0,36.0,38.0,38.0,34.0,27.0,19.0,16.0,18.0,7.0,6.0,9.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064327729850018,0.9782133295189622,0.9890609499314144
20004.0,76764021.0,76914021.0,32042.0,19775.0,13479.0,10522.0,8866.0,7701.0,6925.0,6284.0,5791.0,5319.0,4890.0,4515.0,4093.0,3742.0,3429.0,3177.0,2963.0,2787.0,2624.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,8.0,7.0,7.0,12.0,15.0,19.0,23.0,24.0,43.0,54.0,96.0,167.0,256.0,497.0,1297.0,10786.0,69245.0,58176.0,7158.0,1021.0,419.0,242.0,137.0,97.0,58.0,27.0,22.0,15.0,9.0,18.0,8.0,3.0,5.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0185337163795842,1.0169501930334373,0.9893122199682156
20005.0,34939489.0,35089489.0,29915.0,17833.0,12211.0,9648.0,8341.0,7532.0,6912.0,6420.0,6031.0,5675.0,5273.0,4822.0,4391.0,3913.0,3572.0,3287.0,3010.0,2781.0,2635.0,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,3.0,7.0,2.0,3.0,5.0,3.0,16.0,15.0,27.0,44.0,56.0,78.0,122.0,184.0,337.0,547.0,1198.0,3171.0,14087.0,57429.0,54208.0,12867.0,3028.0,1098.0,569.0,315.0,207.0,117.0,89.0,55.0,33.0,20.0,12.0,14.0,2.0,10.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0445203948171027,1.0123094335481566,0.9856731333620649
20006.0,82316461.0,82466461.0,31384.0,19186.0,13140.0,10234.0,8589.0,7592.0,6881.0,6319.0,5865.0,5432.0,5028.0,4586.0,4189.0,3815.0,3497.0,3202.0,2977.0,2800.0,2637.0,2517.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,10.0,12.0,27.0,23.0,28.0,39.0,44.0,71.0,93.0,115.0,200.0,303.0,666.0,1872.0,12845.0,66751.0,55418.0,8431.0,1455.0,597.0,327.0,170.0,125.0,97.0,56.0,47.0,34.0,16.0,12.0,19.0,13.0,11.0,2.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0371206100919432,1.0485829962492423,0.9876342997517543
20007.0,79515410.0,79665410.0,31912.0,19653.0,13406.0,10471.0,8737.0,7656.0,6943.0,6372.0,5895.0,5443.0,5041.0,4599.0,4226.0,3869.0,3548.0,3259.0,3029.0,2833.0,2671.0,2549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,5.0,9.0,12.0,11.0,13.0,37.0,44.0,89.0,140.0,241.0,554.0,1646.0,10650.0,65773.0,59557.0,8615.0,1439.0,511.0,248.0,146.0,81.0,41.0,23.0,27.0,16.0,15.0,12.0,5.0,5.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0281201253217516,1.0271706537122947,0.9906829781392121
20008.0,6903514.0,7053514.0,33202.0,20919.0,14477.0,11287.0,9222.0,7925.0,6895.0,6169.0,5598.0,5108.0,4711.0,4312.0,3965.0,3657.0,3385.0,3164.0,2966.0,2764.0,2622.0,2493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,2.0,7.0,2.0,0.0,2.0,7.0,11.0,11.0,8.0,25.0,34.0,41.0,64.0,138.0,366.0,5639.0,66939.0,69392.0,6481.0,443.0,144.0,68.0,40.0,27.0,19.0,16.0,11.0,12.0,7.0,7.0,4.0,3.0,3.0,8.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0049140137013857,0.9868288831834454,0.9934225673205221
20009.0,55472713.0,55622713.0,30506.0,18568.0,12700.0,9963.0,8478.0,7553.0,6877.0,6411.0,5969.0,5574.0,5182.0,4768.0,4301.0,3878.0,3545.0,3255.0,3010.0,2807.0,2650.0,2505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,7.0,3.0,8.0,10.0,10.0,20.0,23.0,27.0,32.0,43.0,72.0,114.0,152.0,197.0,338.0,544.0,964.0,2319.0,10477.0,54728.0,61228.0,13378.0,2497.0,1067.0,592.0,347.0,238.0,155.0,109.0,93.0,50.0,51.0,30.0,21.0,15.0,6.0,7.0,9.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045220355820576,1.044295300842509,0.9856021630376766
